"id_mutation","nature_mutation","valeur_fonciere","code_postal","type_local","surface_reelle_bati"
"2023-436856","Vente","65000","80850","Maison","105"
"2023-436859","Vente","85000","80130","Maison","100"
"2023-436861","Vente","44000","80740","Maison","108"
"2023-436861","Vente","44000","80740","Maison","108"
"2023-436864","Vente","110000","80115","Maison","97"
"2023-436865","Vente","138000","80000","Maison","56"
"2023-436867","Vente","120000","80500","Maison","70"
"2023-436867","Vente","120000","80500","Maison","70"
"2023-436868","Vente","60500","80100","Appartement","45"
"2023-436869","Vente","417000","80000","Maison","110"
"2023-436869","Vente","417000","80000","Maison","110"
"2023-436870","Vente","95000","80140","Maison","67"
"2023-436871","Vente","190000","80090","Maison","108"
"2023-436872","Vente","372450","80800","Maison","165"
"2023-436873","Vente","59000","80130","Appartement","55"
"2023-436875","Vente","311931.84","80000","Appartement","82"
"2023-436876","Vente","150000","80000","Appartement","45"
"2023-436877","Vente","302000","80680","Maison","138"
"2023-436878","Vente","185300","80250","Maison","92"
"2023-436878","Vente","185300","80250","Maison","92"
"2023-436879","Vente","115000","80800","Maison","135"
"2023-436880","Vente","250000","80000","Maison","106"
"2023-436881","Vente","230300","80000","Appartement","76"
"2023-436883","Vente","132700","80100","Appartement","72"
"2023-436884","Vente","39099","80210","Maison","75"
"2023-436885","Vente","13000","80470","Local industriel. commercial ou assimilé","480"
"2023-436886","Vente","102500","80110","Maison","80"
"2023-436888","Vente","120000","80210","Maison","106"
"2023-436889","Vente","444500","80100","Local industriel. commercial ou assimilé","416"
"2023-436889","Vente","444500","80100","Appartement","49"
"2023-436889","Vente","444500","80100","Appartement","49"
"2023-436889","Vente","444500","80100","Appartement","77"
"2023-436892","Vente","360000","80890","Maison","125"
"2023-436892","Vente","360000","80890","Maison","125"
"2023-436893","Vente","22000","80370","Maison","81"
"2023-436894","Vente","165000","80120","Maison","63"
"2023-436895","Vente","1080000","80450","Local industriel. commercial ou assimilé","786"
"2023-436896","Vente","440500","80260","Maison","159"
"2023-436896","Vente","440500","80260","Maison","159"
"2023-436901","Vente","130000","80000","Appartement","11"
"2023-436901","Vente","130000","80000","Appartement","21"
"2023-436901","Vente","130000","80000","Appartement","10"
"2023-436903","Vente","25000","80220","Maison","45"
"2023-436904","Vente","180000","80130","Maison","86"
"2023-436905","Vente","74000","80000","Maison","40"
"2023-436906","Vente","150000","80390","Local industriel. commercial ou assimilé","162"
"2023-436906","Vente","150000","80390","Maison","137"
"2023-436907","Vente","141635","80460","Appartement","37"
"2023-436909","Vente","30000","80800","Local industriel. commercial ou assimilé","184"
"2023-436910","Vente","210850","80520","Maison","118"
"2023-436912","Vente","50000","80510","Maison","44"
"2023-436913","Vente","182800","80470","Maison","120"
"2023-436915","Vente","179800","80670","Maison","105"
"2023-436916","Vente","265000","80300","Maison","227"
"2023-436917","Vente","130000","80260","Maison","155"
"2023-436917","Vente","130000","80260","Maison","155"
"2023-436918","Vente","170800","80300","Maison","90"
"2023-436919","Vente","210000","80000","Maison","67"
"2023-436920","Vente","60000","80750","Maison","105"
"2023-436923","Vente","160000","80120","Maison","85"
"2023-436924","Vente","140000","80400","Maison","117"
"2023-436929","Vente","285000","80480","Maison","99"
"2023-436930","Vente","140000","80120","Maison","80"
"2023-436931","Vente","385000","80550","Appartement","56"
"2023-436931","Vente","385000","80550","Appartement","68"
"2023-436932","Vente","210000","80120","Appartement","42"
"2023-436933","Vente","115500","80480","Appartement","52"
"2023-436934","Vente","155500","80100","Maison","80"
"2023-436934","Vente","155500","80100","Maison","80"
"2023-436935","Vente","370000","80130","Maison","291"
"2023-436937","Vente","120000","80700","Maison","78"
"2023-436940","Vente","163500","80260","Maison","91"
"2023-436940","Vente","163500","80260","Maison","91"
"2023-436941","Vente","263500","80130","Maison","110"
"2023-436941","Vente","263500","80130","Maison","110"
"2023-436942","Vente","150000","80000","Local industriel. commercial ou assimilé","140"
"2023-436942","Vente","150000","80000","Local industriel. commercial ou assimilé","26"
"2023-436944","Vente","95000","80000","Appartement","71"
"2023-436945","Vente","155000","80090","Maison","59"
"2023-436948","Vente","92000","80100","Maison","20"
"2023-436949","Vente","220000","80260","Maison","100"
"2023-436949","Vente","220000","80260","Maison","100"
"2023-436950","Vente","139000","80700","Maison","62"
"2023-436951","Vente","79000","80200","Maison","42"
"2023-436957","Vente","70000","80000","Maison","42"
"2023-436958","Vente","100000","80210","Maison","116"
"2023-436958","Vente","100000","80210","Maison","116"
"2023-436960","Vente","271800","80680","Maison","105"
"2023-436961","Vente","169000","80080","Maison","63"
"2023-436962","Vente","230000","80136","Maison","73"
"2023-436963","Vente","195000","80132","Maison","144"
"2023-436964","Vente","165530","80135","Maison","74"
"2023-436965","Vente","120000","80122","Maison","113"
"2023-436967","Vente","190000","80120","Maison","63"
"2023-436968","Vente","41300","80290","Maison","115"
"2023-436969","Vente","155000","80370","Maison","150"
"2023-436970","Vente","68622","80290","Maison","78"
"2023-436970","Vente","68622","80290","Maison","78"
"2023-436971","Vente","125000","80550","Appartement","45"
"2023-436971","Vente","125000","80550","Appartement","25"
"2023-436971","Vente","125000","80550","Appartement","37"
"2023-436971","Vente","125000","80550","Appartement","27"
"2023-436971","Vente","125000","80550","Appartement","27"
"2023-436972","Vente","124000","80000","Appartement","71"
"2023-436976","Vente","126000","80000","Appartement","47"
"2023-436977","Vente","261550","80540","Maison","169"
"2023-436978","Vente","59000","80170","Maison","83"
"2023-436979","Vente","70000","80131","Maison","50"
"2023-436980","Vente","120000","80000","Maison","30"
"2023-436980","Vente","120000","80000","Local industriel. commercial ou assimilé","74"
"2023-436982","Vente","112200","80430","Maison","77"
"2023-436983","Vente","293500","80640","Maison","188"
"2023-436983","Vente","293500","80640","Maison","188"
"2023-436984","Vente","164000","80000","Maison","85"
"2023-436985","Vente","475000","80230","Maison","53"
"2023-436986","Vente","89000","80000","Maison","33"
"2023-436987","Vente","53000","80600","Maison","88"
"2023-436988","Vente","379000","80440","Maison","114"
"2023-436989","Vente","80000","80370","Maison","80"
"2023-436990","Vente","481000","80260","Maison","189"
"2023-436990","Vente","481000","80260","Maison","189"
"2023-436991","Vente","170000","80620","Maison","79"
"2023-436992","Vente","185000","80090","Maison","92"
"2023-436993","Vente","75000","80000","Appartement","22"
"2023-436994","Vente","50000","80100","Appartement","30"
"2023-436995","Vente","184500","80220","Maison","113"
"2023-436999","Vente","34100","80600","Maison","46"
"2023-437001","Vente","217000","80260","Maison","95"
"2023-437002","Vente","254600","80080","Maison","52"
"2023-437003","Vente","90000","80200","Maison","100"
"2023-437004","Vente","180000","80700","Maison","140"
"2023-437005","Vente","200119","80100","Appartement","15"
"2023-437005","Vente","200119","80100","Appartement","10"
"2023-437005","Vente","200119","80100","Appartement","50"
"2023-437005","Vente","200119","80100","Appartement","25"
"2023-437006","Vente","235000","80160","Maison","156"
"2023-437006","Vente","235000","80160","Local industriel. commercial ou assimilé","60"
"2023-437007","Vente","462540","80136","Maison","182"
"2023-437008","Vente","180000","80000","Maison","95"
"2023-437009","Vente","114000","80000","Appartement","26"
"2023-437010","Vente","162500","80330","Maison","79"
"2023-437011","Vente","556500","80000","Maison","170"
"2023-437014","Vente","296000","80000","Maison","102"
"2023-437015","Vente","181500","80136","Maison","56"
"2023-437016","Vente","205000","80132","Maison","68"
"2023-437017","Vente","72000","80520","Maison","67"
"2023-437018","Vente","158230","80136","Maison","94"
"2023-437019","Vente","57000","80390","Maison","79"
"2023-437020","Vente","127000","80670","Maison","120"
"2023-437021","Vente","120000","80000","Maison","98"
"2023-437022","Vente","243800","80470","Maison","92"
"2023-437023","Vente","70000","80000","Appartement","22"
"2023-437024","Vente","71400","80200","Maison","71"
"2023-437024","Vente","71400","80200","Maison","71"
"2023-437026","Vente","215000","80230","Maison","57"
"2023-437027","Vente","285000","80410","Maison","96"
"2023-437028","Vente","146600","80320","Maison","143"
"2023-437029","Vente","190000","80890","Maison","96"
"2023-437030","Vente","198000","80550","Maison","59"
"2023-437031","Vente","270000","80190","Maison","450"
"2023-437033","Vente","203500","80000","Appartement","24"
"2023-437033","Vente","203500","80000","Appartement","42"
"2023-437033","Vente","203500","80000","Appartement","22"
"2023-437034","Vente","65000","80600","Maison","111"
"2023-437035","Vente","105000","80000","Appartement","44"
"2023-437036","Vente","160000","80220","Local industriel. commercial ou assimilé","303"
"2023-437036","Vente","160000","80220","Maison","140"
"2023-437036","Vente","160000","80220","Maison","99"
"2023-437039","Vente","175000","80000","Local industriel. commercial ou assimilé","90"
"2023-437040","Vente","210000","80450","Maison","63"
"2023-437042","Vente","127000","80090","Maison","3"
"2023-437042","Vente","127000","80090","Maison","75"
"2023-437044","Vente","128000","80200","Maison","179"
"2023-437045","Vente","156000","80000","Local industriel. commercial ou assimilé","66"
"2023-437045","Vente","156000","80000","Appartement","22"
"2023-437046","Vente","150000","80090","Appartement","72"
"2023-437049","Vente","218000","80700","Maison","107"
"2023-437051","Vente","76500","80310","Maison","56"
"2023-437053","Vente","154000","80360","Maison","122"
"2023-437055","Vente","85000","80400","Maison","63"
"2023-437057","Vente","116640","80080","Maison","70"
"2023-437058","Vente","102300","80131","Maison","62"
"2023-437059","Vente","190000","80100","Maison","94"
"2023-437063","Vente","465000","80300","Local industriel. commercial ou assimilé","476"
"2023-437068","Vente","86000","80650","Maison","48"
"2023-437069","Vente","112000","80100","Appartement","82"
"2023-437070","Vente","168000","80100","Maison","104"
"2023-437070","Vente","168000","80100","Local industriel. commercial ou assimilé","132"
"2023-437072","Vente","80000","80110","Maison","66"
"2023-437073","Vente","93000","80100","Maison","58"
"2023-437077","Vente","278000","80250","Maison","111"
"2023-437078","Vente","35000","80600","Maison","85"
"2023-437079","Vente","56000","80100","Appartement","26"
"2023-437081","Vente","92270","80000","Appartement","23"
"2023-437082","Vente","150000","80410","Maison","82"
"2023-437083","Vente","85000","80100","Maison","60"
"2023-437083","Vente","85000","80100","Maison","60"
"2023-437084","Vente","245800","80000","Maison","84"
"2023-437085","Vente","49530","80090","Maison","91"
"2023-437086","Vente","65000","80100","Maison","55"
"2023-437087","Vente","280550","80770","Maison","153"
"2023-437089","Vente","194500","80132","Maison","96"
"2023-437089","Vente","194500","80132","Maison","96"
"2023-437090","Vente","125000","80000","Appartement","55"
"2023-437091","Vente","216800","80090","Maison","134"
"2023-437092","Vente","62000","80130","Appartement","52"
"2023-437093","Vente","202000","80000","Maison","89"
"2023-437094","Vente","215000","80350","Maison","62"
"2023-437095","Vente","109870","80350","Appartement","48"
"2023-437097","Vente","350000","80000","Appartement","160"
"2023-437097","Vente","350000","80000","Appartement","166"
"2023-437098","Vente","190000","80210","Maison","60"
"2023-437099","Vente","30000","80410","Appartement","21"
"2023-437099","Vente","30000","80410","Appartement","11"
"2023-437102","Vente","200000","80190","Maison","158"
"2023-437103","Vente","105000","80110","Maison","41"
"2023-437108","Vente","82500","80110","Maison","123"
"2023-437111","Vente","90000","80310","Maison","54"
"2023-437112","Vente","205000","80620","Maison","142"
"2023-437112","Vente","205000","80620","Maison","142"
"2023-437114","Vente","290000","80000","Appartement","22"
"2023-437114","Vente","290000","80000","Appartement","27"
"2023-437114","Vente","290000","80000","Appartement","19"
"2023-437114","Vente","290000","80000","Appartement","20"
"2023-437114","Vente","290000","80000","Appartement","30"
"2023-437115","Vente","68000","80390","Maison","49"
"2023-437116","Vente","135000","80550","Appartement","46"
"2023-437117","Vente","117000","80000","Appartement","52"
"2023-437119","Vente","113000","80700","Maison","65"
"2023-437120","Vente","178500","80080","Maison","74"
"2023-437121","Vente","340000","80440","Maison","91"
"2023-437121","Vente","340000","80440","Maison","90"
"2023-437122","Vente","158500","80480","Maison","43"
"2023-437124","Vente","226110","80210","Maison","111"
"2023-437125","Vente","10000","80600","Maison","57"
"2023-437127","Vente","210000","80910","Maison","78"
"2023-437127","Vente","210000","80910","Maison","78"
"2023-437128","Vente","132800","80000","Appartement","47"
"2023-437129","Vente","95000","80090","Appartement","44"
"2023-437132","Vente","142000","80140","Maison","87"
"2023-437132","Vente","142000","80140","Maison","87"
